+-----+-----+-----+------+-------+-------+-----+----+
|name1|name2|name3|Python|History|English|Music|Arts|
+-----+-----+-----+------+-------+-------+-----+----+
Amy,Harris;B;B;D;F;B
Kevin,Johnston;D;D;D;D;F
Michael,Rogers;D;F;C;A;A
Tina,Rodriguez;C;B;C;D;D
Kimberly,Mccarty;B;B;F;B;D
Tara,Smith;A;B;C;B;F
Jon,Donovan;F;C;F;B;A
Keith,Lee;B;D;F;A;C
Ryan,Harvey;D;C;B;A;F
Barbara,Fletcher;A;C;B;F;B
Yolanda,Peterson;D;F;F;C;F
Amy,Marshall;A;B;C;F;A
Renee,Bell;C;D;A;D;C
Daniel,Ellison;B;A;A;A;B
Dustin,Evans;B;A;B;F;D
Kristine,Brown;B;A;A;B;D
Joseph,Reed;A;B;C;C;A
Adam,Smith;F;F;D;F;C
Cynthia,Garcia;D;B;C;B;D
Gregory,Young;A;B;B;C;C
Heather,Roman;F;A;F;B;C
Kristen,Bonilla;D;D;D;C;A
Caitlin,Coleman;D;F;B;D;C
Alexander,Jones;A;D;F;F;A
Garrett,Potter;A;F;F;F;A
Bryan,Frazier;D;C;D;F;B
William,Wallace;D;D;D;F;C
Anthony,Wall;D;D;A;C;C
Michael,Noble;C;A;D;F;A
Christian,Johnson;D;C;C;B;C
Sally,Dennis;C;B;A;A;F
Rickey,Bass;F;A;D;C;D
Sabrina,Branch;B;C;A;C;D
Matthew,Morrow;D;F;F;D;B
Jennifer,Gilmore;B;A;D;D;B
James,Franco;A;D;F;C;F
Mikayla,Griffith;C;C;D;F;F
Michael,Mathews,DDS;A;F;B;C;F
Nichole,Brown;D;F;B;A;D
David,Williams;A;F;B;F;C
Andrew,Carney;A;A;B;C;A
John,Hernandez;C;B;D;D;C
Steven,Mahoney;F;F;B;D;C
Victoria,Cortez;D;A;A;F;F
Rick,Everett;D;C;B;D;D
Mark,Villanueva;D;D;F;C;A
Edward,Hinton;C;F;A;F;F
Julie,Carpenter;D;F;D;B;B
John,Mccann;F;B;F;D;D
John,Green;A;A;F;F;C
Brandon,Castillo;C;F;B;D;F
Kaitlyn,Shepherd;B;B;C;B;A
Jill,Grant;C;B;F;B;F
Jordan,Johnson;A;A;A;A;B
Scott,Wagner;D;F;C;B;B
Bradley,Foster;B;D;C;F;D
Christopher,Morrison;A;B;F;D;D
Cynthia,Webb;A;F;D;A;C
Kelly,Gardner;A;F;C;B;A
Kayla,Taylor;B;B;A;B;A
Christine,Bell;F;A;B;F;C
Sharon,Oliver;D;C;A;F;B
Steven,Hernandez;A;B;B;F;F
Bryan,Smith;F;C;D;D;F
Dawn,Klein;B;B;F;F;F
Donald,Vance;D;A;F;A;D
Emily,Woods;B;B;A;A;D
Randall,Ali;F;B;D;A;A
Daniel,Mason;F;F;F;C;F
Justin,Torres;A;D;F;B;F
Jeffrey,Ortega;A;A;F;F;C
Thomas,Brock;C;F;B;F;A
Melissa,Rodriguez;C;B;A;B;F
Tammy,Walsh;F;B;F;C;B
Kimberly,Duran;B;D;C;D;A
Amy,Abbott;B;D;D;F;B
Rachael,Ryan;C;A;B;D;A
Jonathan,Mahoney;C;B;D;C;C
Courtney,Young;F;D;C;D;A
Paul,Mann;A;B;B;B;F
Raymond,Curry;B;D;D;A;D
Brandon,Johnson;A;D;F;B;F
Mark,Taylor;F;A;D;D;D
Tara,Owens;C;C;D;A;F
Jennifer,Kaiser;B;F;B;C;F
Patrick,Mclaughlin;D;B;B;C;A
Kimberly,Holland;B;D;A;A;A
James,Rose;C;B;A;A;F
Sean,Sharp;B;B;B;A;F
Justin,Boyer;C;C;C;B;C
Natalie,Taylor;A;A;D;F;C
Kimberly,Davis;D;F;F;B;D
Gregg,Wood;F;F;B;A;A
Stephanie,Morales;B;A;A;F;C
Charles,Williams;F;B;A;C;C
Christopher,Benson;D;A;B;C;D
Amy,Gonzalez;F;C;C;C;F
Paul,Bowen;D;B;A;D;B
Christine,White;B;C;B;D;F
Christina,Smith;C;A;A;C;B
Monica,Ramirez;C;B;C;B;B
Rebecca,Thomas;D;F;C;D;C
Robert,Anderson;A;A;F;B;B
Nicholas,Dillon;D;F;D;C;D
Jamie,Ramirez;F;F;B;F;B
Brittany,Tucker;B;A;F;B;B
Michael,Mason;F;D;C;F;A
Ryan,Buchanan;C;C;A;B;A
Stephanie,Wiley;A;D;D;C;B
Kristopher,Oneill;C;B;B;F;A
Melissa,Martinez;F;C;C;A;A
Johnny,Haynes;A;A;C;F;B
Caleb,Krause;D;F;C;F;B
Bryce,Copeland;C;B;A;D;D
Jacob,Perkins;D;A;F;A;D
Erin,Gray;F;B;C;B;C
Lisa,Parks;C;C;D;D;D
Terri,Roberts;B;B;B;A;C
Luke,Mckee;D;C;F;A;A
Patricia,Stokes;D;C;F;F;F
Mr.,Joseph,Payne;B;D;F;B;A
Amber,Frazier;D;C;F;F;D
Todd,Scott;D;A;F;B;F
Devon,Price;F;D;F;C;D
Kristin,Simpson;D;C;A;A;C
Richard,King;B;D;A;B;B
Erika,Jensen;F;B;C;A;C
Michael,Thomas;C;A;A;C;B
Michael,Hamilton;C;B;A;F;C
Joseph,Harper;B;A;A;C;B
Steven,Padilla;A;B;C;B;F
Kelly,Mendoza;B;F;F;A;B
Cynthia,Miller;A;F;D;C;B
Maxwell,Schroeder;D;D;C;B;D
Timothy,Carlson;C;B;C;F;C
Cheryl,Fuentes;D;A;B;F;D
Joshua,Johnson;B;B;F;B;B
Stacy,Harrison;C;C;D;D;F
James,Wright;D;F;B;F;C
Christina,Scott;B;F;A;B;A
Gregory,Warren;A;F;D;C;F
Joanna,Chambers;B;B;F;C;B
Edward,Dawson;F;F;A;D;C
David,Long;D;F;D;B;C
Bruce,Gross;D;D;D;A;C
Mitchell,Keller;D;D;D;B;A
Colin,Robertson;C;D;C;F;D
Russell,Munoz;B;A;A;C;A
Wendy,Christian;B;B;D;C;D
Dennis,Hill;C;A;A;C;D
David,Bishop;C;A;F;B;A
Linda,Fox;C;A;B;C;A
Anne,Cruz;A;D;F;A;A
Dorothy,Morris;D;A;C;C;D
Kelsey,Pratt;F;B;C;F;C
Kimberly,Sanchez;D;A;C;C;A
Denise,Sexton;D;C;A;B;C
Mary,Davis;C;A;A;A;B
Scott,Navarro;D;F;B;D;F
Rebecca,Booth;C;D;F;F;D
Nancy,Yoder;C;C;A;F;A
Lori,Lawrence;A;C;F;B;D
Andrea,Hall;F;C;F;F;A
Adam,Moore;C;F;A;A;B
Rebecca,Mills;C;C;D;F;A
Amy,Bartlett;A;D;D;F;B
Mrs.,Lori,Huang;B;B;F;C;F
Jesse,Freeman;C;B;D;F;B
Joseph,Garner;F;D;A;C;A
Kimberly,Rojas;F;F;C;A;A
Denise,Chambers;A;C;F;B;D
Joseph,Stevens;D;F;B;C;B
Bradley,Curry;F;A;C;D;F
Rachel,Jones;D;C;C;B;A
Melissa,Hernandez;B;B;B;C;C
Ryan,Green;D;D;F;A;A
Mr.,Jeremiah,Newman;D;B;A;D;A
Victoria,Herrera;F;A;B;F;C
Keith,Chandler;B;A;A;B;D
David,Fischer;D;C;B;F;C
William,Tate;C;F;A;C;B
Joshua,Silva;B;F;B;A;D
Stacey,Williams;D;C;D;C;D
Jennifer,Griffin,PhD;C;D;B;A;A
Lynn,Burns;F;C;C;D;C
Melanie,Peterson;A;F;B;B;D
Anthony,Herrera;D;F;B;D;B
Heather,Wright;B;D;D;D;C
William,Meadows;C;A;C;F;A
Tanya,Wood;F;F;B;B;D
Jeffrey,Orr;B;A;B;F;A
Jordan,Beasley;D;F;D;B;B
Ricky,Harris;D;C;F;D;B
Lorraine,Walls;C;B;C;C;D
Ana,Smith;A;F;B;D;A
Edward,Thomas;A;D;B;D;D
Frank,Briggs;A;B;F;D;B
Michael,Patton;F;F;B;C;F
Cindy,Cohen;B;F;D;C;F
Jacqueline,Wagner;D;A;D;F;A
Jane,Arnold;F;F;D;B;A
Kathleen,Clay;F;B;C;B;D
Janice,Hall;B;F;A;F;D
Brian,Rojas;A;F;A;A;D
Stefanie,Contreras;C;A;F;C;D
Deborah,Davis;F;C;B;A;A
Monique,Smith;C;C;B;B;C
Willie,Brady;A;C;F;D;B
Eric,Jones;C;D;D;C;B
Mary,Martin;B;D;B;F;F
Jennifer,Martinez;F;D;A;F;B
Alexander,Gibson;B;B;A;A;C
Cynthia,Blair;D;B;F;B;B
Richard,Cain;A;F;F;B;B
Mark,Henderson;F;B;C;D;D
Ryan,Garner;B;A;F;C;A
Cody,Vargas;F;C;A;B;F
Rachel,Oconnor;A;B;F;A;C
Monica,Navarro;A;B;F;D;F
Joseph,Bullock;F;B;F;F;C
Matthew,Ward;C;D;D;A;C
William,Williams;D;F;F;F;D
Tony,Lee;B;A;B;A;C
John,Jackson;A;A;D;C;F
Madeline,Flores;D;B;B;B;D
David,Tucker;C;D;B;D;F
Daniel,Harding;D;B;A;F;F
Mindy,Knight;C;C;D;F;F
Michelle,Klein;B;A;B;F;B
Tammy,Blankenship;D;B;C;C;B
Todd,Rojas;C;C;C;C;B
Richard,Henry;D;C;A;A;F
Anne,Ramirez;F;A;C;F;F
Garrett,Williams;A;A;B;B;A
Jenna,Young;B;B;C;C;F
Savannah,Horton;B;A;C;A;D
Timothy,Hammond;F;D;D;F;D
Lori,Brown;B;B;D;F;F
Vanessa,Davis;F;B;C;C;C
Brittany,Maddox;F;C;A;D;A
Catherine,Conrad;C;C;C;A;F
Desiree,Livingston;A;A;C;F;A
Natalie,Marsh;C;A;C;A;F
Alexis,Mills;A;F;B;C;D
Jennifer,Wade;C;D;C;C;A
Carlos,Warren;F;D;D;F;F
Jose,White;F;C;C;C;F
Tina,Aguilar;B;C;C;D;A
Katherine,Davis;C;B;F;F;B
Dylan,Brooks;D;D;F;C;C
Mr.,Lucas,Sheppard,DVM;C;B;C;A;F
Emily,Gonzalez;F;B;C;B;D
Michael,Berg;C;F;D;A;B
Kathy,Flores;A;D;D;B;F
Alyssa,Chen;C;A;B;F;A
Lisa,Hunt;F;A;F;C;A
Nicholas,Ramos;C;C;A;D;D
Kimberly,Parker;B;B;D;A;C
Austin,Rodriguez;A;B;F;B;B
Shannon,Martin;B;F;D;D;D
Allison,Gardner;C;A;B;D;F
Randall,Dixon;F;F;F;C;B
Ruth,Henry;C;C;A;D;F
Eric,Schmidt;B;A;B;C;F
Matthew,Moore;B;C;F;A;A
Mr.,John,Poole,DDS;B;C;B;A;C
Daniel,Mendez;D;D;C;F;B
Gary,Mccormick;A;D;A;F;A
Tammy,Wilson;C;B;B;A;C
Chelsea,Williams;B;B;B;A;B
Kelly,Jackson;C;A;C;C;D
Amy,Norton;D;B;B;D;A
Barbara,Russo;D;A;B;D;C
Jose,Richards;A;C;D;B;A
Elizabeth,Hart;A;B;B;B;D
Jack,Ward;D;A;A;D;C
Laura,Ramirez;C;C;B;C;B
Jonathon,Bell;B;A;A;D;A
Tracy,Nguyen;F;D;F;D;F
Annette,Tucker;D;B;D;D;C
Matthew,Rivera;A;B;C;D;A
Marissa,Nguyen;C;B;F;F;F
Anthony,Price;B;D;A;A;A
Kelli,Baker;D;D;B;F;C
Debra,Adams;A;A;C;C;C
Robert,Robinson;F;D;B;D;A
David,Perry;B;C;A;F;A
Luke,Martin;D;B;B;B;F
Connie,Galvan;C;C;D;A;D
William,Gonzalez,Jr.;D;F;A;D;B
Kelsey,Griffith;B;D;F;B;F
Anna,Wilson,MD;A;B;D;F;B
Melissa,Rogers;A;D;D;D;C
Sarah,Fernandez;C;D;C;C;F
Nicole,Wright;B;A;A;C;C
Robert,Jackson;A;F;B;F;B
Christopher,Jackson;A;C;D;A;C
Charles,Rodriguez;B;D;F;F;D
Allison,Collins;D;F;C;D;D
Stanley,Rose;A;F;C;A;A
Raymond,Hill;C;A;F;B;B
Stacy,Bentley;D;B;A;C;A
Miss,Meghan,Holland;D;F;C;C;A
Tony,Alexander;D;C;A;D;B
Jordan,Byrd;C;B;C;D;B
Sarah,Morgan;B;B;F;C;A
Amanda,Jones;F;F;F;B;F
Jordan,Phillips;F;F;D;A;F
Joseph,Ballard;C;A;F;D;F
Amy,Becker;B;A;A;F;F
Wendy,Evans;F;D;C;B;D
Kaitlin,Tucker;A;A;D;F;B
Cynthia,Woods;C;B;B;D;B
Paul,Rodriguez;C;C;A;B;D
Amy,Norris;F;C;C;F;A
Gabrielle,Singleton;C;C;A;F;C
Michael,Mann;A;A;C;A;A
Karen,Hodges;C;B;B;A;A
Jacqueline,Wright;B;F;F;A;F
Derek,Dean;A;B;C;F;C
Cathy,Thomas;C;F;A;B;B
Brandon,Schmidt,DDS;D;C;A;C;D
Randall,Peters;A;C;D;C;F
Joseph,Evans;D;A;C;F;B
Luke,Ortega;A;C;D;C;A
Justin,Torres;C;A;A;A;B
Diana,Maldonado;A;D;F;F;B
Dr.,Edward,West,MD;B;B;D;B;C
Kayla,Johnson;D;A;A;C;A
Daniel,Kelley;B;F;F;D;D
Stephanie,Powell;C;C;D;F;A
Brittany,Morris;D;F;F;F;A
Lawrence,Bright;A;F;C;A;C
Erik,Farmer;A;C;B;D;A
Diane,Callahan;A;F;C;B;F
Joel,Bryan;D;D;F;A;A
Lisa,White;C;B;D;D;D
Brian,Castillo;A;F;A;C;A
Dawn,Ryan;A;B;B;B;F
Marco,Shelton;A;C;B;A;F
Adam,Miller;A;C;B;B;D
William,Rose;D;A;D;F;F
Olivia,Nguyen;A;D;A;A;F
Rebecca,Jones;B;B;B;D;D
Stephanie,Jones;C;D;F;B;D
Mary,Cervantes;F;C;C;F;D
Valerie,Cole;D;C;F;D;D
Edward,Bell;A;A;F;C;F
Monica,Terry;A;D;A;C;D
Hannah,Hendricks;A;A;F;D;D
Jesse,Snow;C;C;B;F;C
Lori,Fields;B;B;D;A;C
Clinton,Miranda;F;A;C;C;C
Sharon,Parker;C;F;A;C;C
Heather,Mcdowell;F;B;A;B;B
Cynthia,Bender;D;F;A;D;A
Jessica,Foley;F;A;F;C;F
Christopher,Turner;F;C;A;B;C
Kristin,Gutierrez;C;A;C;C;D
Felicia,May;C;C;C;F;C
Patrick,Collins;A;D;A;C;C
Micheal,Wood;D;B;B;B;B
Rebecca,Rivera;A;D;A;B;C
Jesse,Watts;B;B;A;A;B
David,Davis;D;B;B;F;A
Jay,Simon;A;B;B;C;A
Randy,Thomas;D;C;D;F;F
Benjamin,Mcdowell;F;D;A;C;F
Michelle,Williams;A;F;D;F;F
Paul,Ramsey;F;F;A;C;D
Jeffery,Boyer;B;D;D;C;F
David,Salinas;B;D;B;D;C
Gina,Mills;C;C;F;F;C
Albert,Cohen;C;A;C;A;C
Jonathan,Gutierrez;F;A;B;F;F
Shannon,Dunn;C;D;C;F;D
Sean,Young;F;C;D;C;C
Mary,Logan;C;A;A;F;F
Dr.,Phillip,Carr;C;C;D;C;B
Ryan,Lee;B;C;B;A;B
Elizabeth,Thomas;D;F;C;B;F
Leah,Middleton;F;A;D;F;D
Jennifer,Hogan;F;A;B;C;F
Jessica,Smith;C;B;B;D;B
Hector,Taylor;A;F;D;F;B
Pamela,Patterson;C;D;F;D;C
Louis,Hodges;A;B;F;C;D
Annette,Hunter;D;A;F;F;C
Jesse,Moran;F;B;D;F;D
Rebecca,Green;F;A;F;B;C
Melissa,Kennedy;D;C;F;C;D
Barry,Thomas,IV;F;F;C;D;F
Ryan,Harrison;D;B;D;B;D
James,Powell;D;C;C;B;F
Adam,Stuart;C;B;A;A;C
Taylor,Miranda;F;C;F;A;D
Anita,Dickerson;D;A;C;F;F
Joanna,Sawyer;F;F;A;D;D
Dr.,Justin,Jennings;B;B;F;D;C
Laura,Joseph;A;B;C;D;D
John,Johnson;A;D;C;B;A
Julie,Jones;B;C;F;F;D
Joy,Leonard;C;F;D;C;F
Jennifer,Cordova;B;B;D;A;F
Meghan,Hernandez;D;B;B;A;D
Amanda,Black;F;D;B;C;D
Roy,Fuller;D;B;A;F;C
Julie,Vazquez;D;B;F;C;F
Dana,Noble;C;F;F;C;B
Dalton,Phillips;B;C;F;B;C
Morgan,Gray;B;C;C;A;B
Matthew,Baldwin;D;A;C;D;F
Brenda,Hawkins;A;D;C;D;F
Ryan,Rivera;D;B;B;F;C
Andrew,Gilbert;C;A;A;C;B
Thomas,Jones;D;B;F;F;B
Isabella,Juarez;F;D;A;F;F
Tracy,Carter;C;B;A;C;B
Veronica,Lynch;C;A;D;D;A
Scott,Smith;A;F;B;B;A
Richard,Gomez;D;B;A;D;C
Phyllis,Henderson;F;D;D;B;B
John,Hill;C;D;F;A;D
Donna,Smith;B;A;D;F;B
Mark,Kennedy;C;F;C;D;B
Zachary,Blair;A;D;C;D;C
Becky,Lewis;A;F;C;A;D
Thomas,Cook;F;B;B;C;C
David,Smith;F;F;F;D;F
Gary,Lewis;F;C;A;D;A
James,Johnson;D;D;F;D;D
Curtis,Clark;A;D;C;B;D
Shelby,Shields;D;F;D;B;B
Amanda,Zimmerman;A;C;B;F;C
Diana,Davis;D;C;B;F;F
Michael,Cobb;C;D;C;D;C
Nicole,Ball;C;A;C;B;B
Nicholas,Mccoy;F;B;A;A;B
James,Wolfe;D;F;D;B;F
Robert,Franco;A;B;A;A;D
Lisa,Alexander;F;B;A;D;F
Steven,Davis;A;A;C;B;F
Sarah,Reed;C;D;D;A;A
Jessica,Gomez;B;F;C;C;B
Valerie,Williams;D;C;C;A;C
Dana,Davis;D;D;F;D;A
Joshua,Washington;A;F;D;F;F
Amber,Williams;C;B;D;F;F
Brian,Vega;F;B;A;C;D
Patricia,Moore;D;A;C;D;C
Jason,Gonzalez,DVM;A;D;F;B;B
Mark,Sharp;C;C;A;D;F
John,Joyce;B;D;D;B;A
Amber,Robertson,MD;B;B;C;B;D
Adam,Juarez;A;A;A;F;C
Haley,Pearson;B;C;A;F;F
Abigail,Frazier;C;D;B;A;B
Tracy,Hoffman;B;B;C;A;C
Jennifer,Rodriguez;C;D;B;D;F
Ralph,Parker;B;C;B;D;B
Brandon,Oneal;A;F;C;D;A
James,Brown;C;D;C;B;D
Angela,Reynolds;B;A;C;B;C
Nathaniel,Smith;A;F;D;F;F
Rebecca,Ford;D;D;B;C;A
Brandon,Little;D;F;C;C;B
Rachel,Harvey;F;C;D;C;A
Michelle,Knight;C;C;B;A;C
Julia,Carter;A;F;B;B;F
Isabel,Moreno;F;B;F;F;F
Lance,Malone;A;C;B;C;D
Ricky,Mueller;C;D;A;F;D
Christopher,Harvey;C;C;A;C;F
Tina,Werner;A;F;D;A;B
Jeffrey,Brown;F;B;B;F;F
April,Doyle;A;F;D;C;D
Emily,Stafford;C;B;C;D;A
Amy,Dominguez;C;F;D;C;C
Lindsay,Carpenter;F;F;B;C;B
John,Jacobs;F;D;C;D;A
Carrie,Harper;C;F;B;D;B
Suzanne,Keller;B;C;A;B;F
John,Shelton;C;B;B;D;A
Gerald,Howard;C;F;B;D;A
Heidi,Grimes;F;C;F;D;B
Selena,Lewis;D;D;D;A;D
Alec,Ellis;C;D;A;A;F
Alexander,Mcguire;B;D;D;F;A
Heidi,Ball;A;C;B;D;D
Kristina,Hamilton;C;A;A;A;C
Mark,Hess;B;F;C;B;A
Erin,Scott;B;D;C;F;C
Jennifer,Fox;D;A;F;C;C
George,Allen;D;B;B;D;B
Regina,Arnold;C;C;A;D;D
Maria,Bailey;D;D;F;F;F
Joshua,Norton;C;F;D;B;D
Patricia,Chen;C;B;C;D;C
Jennifer,Daugherty;A;A;B;B;C
Timothy,Henson;B;D;D;D;A
Michelle,Lambert;F;C;B;A;B
Michelle,Chavez;F;C;F;B;F
Anna,Griffin;B;B;B;F;D
Gina,Miller;D;B;F;B;D
William,Mccullough;C;D;B;B;F
Micheal,Orr,II;D;C;F;D;B
Cesar,Dennis;F;C;F;D;D
Angel,Guzman;C;D;F;C;B
Kristy,Smith;D;C;F;A;C
Amanda,Hall;C;B;D;C;F
Adam,Strickland;A;A;A;F;B
Elizabeth,Ramirez;F;A;A;F;D
Nancy,Brown;D;D;C;F;D
Peter,Palmer;F;C;D;D;A
Cassandra,Murray;A;B;A;C;C
Robin,Mccarty;A;F;F;B;B
Taylor,Reed;C;D;C;D;A
Tiffany,Lloyd;A;C;B;B;A
Jessica,Brewer;F;A;B;C;D
Mark,Johnson;C;A;F;A;B
Eric,Taylor;C;C;C;F;A
Angela,Russell;C;A;D;F;F
Sarah,Singh;F;D;D;C;B
Stephen,Edwards;A;B;C;F;B
Paula,Ferguson;C;D;C;F;C
Jennifer,Davis;B;A;B;C;A
Patty,Washington;B;B;F;D;B
Jenny,Allen;B;A;A;C;C
David,Nguyen;C;C;C;F;D
Molly,Cook;B;C;C;B;F
Christopher,Armstrong;D;A;F;D;C
Johnny,Thompson;F;A;A;C;A
Chad,Boyd;C;F;D;C;F
Michelle,Marshall;A;D;B;F;C
Donald,Patel;B;A;B;A;F
Christopher,Payne;D;F;F;B;B
David,Johnson;C;F;F;C;A
Justin,Dunn,MD;A;F;A;B;D
Mr.,Jacob,Stark;C;A;A;D;B
Brad,Massey;A;A;B;A;B
Stephanie,Potts;A;A;A;D;B
George,Foster;B;F;D;B;A
Dr.,Mary,Sanchez;A;D;D;B;A
Leslie,Fleming;C;B;D;A;A
Michelle,Farley;C;C;A;F;D
Amanda,Willis;F;A;D;B;C
Brenda,Glenn;B;F;D;F;D
Joann,Sherman;B;B;D;B;F
Timothy,Davis;C;F;A;D;C
Tammie,Torres;F;D;D;A;F
Dustin,Quinn;C;D;C;D;C
Andrew,Morris;D;B;D;D;B
Tracy,Soto;C;A;D;F;D
Kathy,Becker;C;F;C;F;D
Danny,Smith;B;A;D;D;B
Diana,King;C;B;C;A;C
Joseph,Tran;F;C;B;A;F
Brian,Moore;D;F;D;D;C
Susan,Morales;F;A;A;D;F
William,Holt;C;A;B;A;C
Tony,Brown;A;B;D;A;A
Adam,Robinson;F;B;F;A;C
Michael,James;A;C;A;C;F
Jon,Campbell;F;C;D;B;C
Sandra,Brown;F;C;C;A;C
David,Wilcox;B;B;B;C;A
Todd,Jackson;B;F;B;B;C
Sharon,Sandoval;A;F;F;A;A
Michael,Herrera,DVM;C;A;C;C;B
Patrick,Figueroa;B;F;A;C;C
Kyle,Anderson;D;B;A;B;F
Donald,Garcia;B;B;A;D;F
Kimberly,Burns;C;D;D;B;C
Kimberly,Nichols;A;F;B;F;F
Greg,Acevedo;A;A;C;B;F
Timothy,Gonzalez;D;B;F;A;C
Matthew,Ochoa;A;C;B;D;D
Christopher,Meyer;B;D;D;B;D
Jonathan,Greene;D;A;C;F;B
Victoria,Conrad;A;C;F;F;A
John,Soto;A;F;A;C;D
Kelly,Lamb;B;A;F;D;B
Harold,Brown;A;F;C;F;C
Kathryn,Davidson;C;A;B;C;D
Kyle,Johnson;D;F;D;C;B
Gregory,Smith;D;C;C;A;C
Shannon,Perry;A;C;F;F;D
Brianna,Gallagher;D;B;B;A;A
Brandi,Taylor;F;C;C;C;A
John,Jones;A;A;D;B;A
Martin,Soto;C;D;F;C;F
James,Daniel;C;B;B;A;A
Ricardo,Thompson;B;F;B;C;A
Eric,Little;C;C;C;D;A
Michael,Hawkins;C;A;B;A;F
Chad,Miller;A;A;F;D;C
Timothy,Perez;F;D;B;D;B
Andre,Fleming;C;C;B;A;D
Anthony,Miller;F;F;B;F;D
Diana,Lam,MD;B;B;C;B;B
Grace,Bush;B;A;D;A;B
Michael,Haley;B;A;D;D;B
James,Johnson;C;A;C;A;A
Kevin,Garner;C;D;F;A;A
Anthony,Gomez;F;B;D;D;A
Robyn,Martinez;D;C;C;D;B
Jonathan,Sherman;C;F;A;A;F
Christopher,Payne;C;A;F;D;F
Michelle,Moran;F;D;D;A;C
Thomas,Montgomery;A;B;C;C;B
Samantha,Robinson;D;C;D;D;B
Miss,Brittany,Blair;C;F;F;F;D
Mr.,Alexander,Ward;A;F;D;C;D
Alex,Foster;A;F;A;D;F
Jason,Grant;A;A;A;A;F
James,Mendez;F;B;D;C;F
Allison,Henry;A;A;F;B;F
Diana,Casey;F;A;D;F;A
Nathan,Grant;F;A;B;A;C
Jesse,Wiley;F;B;A;A;C
Thomas,Phillips;A;F;B;F;C
Donald,Kennedy;A;C;B;F;A
April,Stephenson;A;C;B;F;C
Christina,Rivera;A;B;B;B;F
Joshua,Bolton;D;C;F;B;D
Katie,Mitchell;B;C;A;F;D
John,Zavala;F;D;F;C;D
Sharon,Mitchell;C;A;A;F;D
Selena,Chavez;D;F;B;D;B
Andrea,Dougherty;A;A;A;C;D
Stacey,Mitchell;A;F;A;D;D
David,Odonnell;B;F;C;B;C
Stacey,Graves;D;C;D;A;F
Diana,Rosales;B;D;F;F;D
Katherine,Smith;F;C;D;B;D
Eric,Brewer;A;A;F;D;F
Melissa,Tucker;B;A;F;A;D
Patricia,Logan;A;B;D;A;F
Jeff,Morris;A;F;B;D;F
Nicole,Gamble;C;A;F;C;C
Bridget,Rice;F;A;D;F;A
David,Harvey;C;D;C;B;B
Andrew,Hall;B;A;D;F;F
Robert,Bell;F;A;B;F;D
Heather,Young,DVM;C;B;B;B;D
Kathleen,Campos;A;F;A;B;D
Devin,Harmon;D;F;D;D;A
Russell,Davis;D;D;A;D;D
Grant,Yang;F;F;F;F;B
Benjamin,Miller;D;C;F;C;B
Shelly,Walsh;D;A;F;A;D
Brittany,Nelson;F;A;A;F;F
Michael,Gomez;C;C;D;B;D
Christopher,Farmer;F;D;F;D;F
Jennifer,Simmons;A;F;D;C;B
Holly,Murray;F;C;A;D;A
Heather,Keller;C;D;C;D;B
Dana,Chapman;F;F;A;A;F
Cody,Clay;F;F;F;D;A
Christine,Lopez;F;B;B;A;F
James,King;D;D;F;D;F
Sharon,Watkins;D;D;A;D;A
Richard,Rivera;C;D;B;C;C
Michael,Griffin;B;C;B;F;A
Richard,Thompson;A;A;B;A;F
Patricia,Zuniga;F;D;A;F;C
Amy,Johnson;A;F;C;F;D
Matthew,Gross;F;C;D;C;D
Chelsea,Black;F;F;C;D;C
Ms.,Heather,Martinez;C;B;A;C;C
Brian,Howell;A;A;B;A;C
Sharon,Kennedy;A;C;F;D;C
Tammy,Mitchell;B;C;F;A;B
Amy,Jones;B;F;D;B;F
Darren,Rogers;F;A;D;B;D
Nina,Snyder;A;A;C;A;D
Thomas,Rivas;D;D;B;B;A
Shawn,Goodman;D;B;B;A;D
Tyler,Garcia;D;C;F;D;F
Angela,Cohen;D;B;B;D;F
Alexandra,Rogers;D;B;D;B;F
Paul,Leon;B;A;D;C;A
Kelly,Moody;F;C;C;F;D
Kristine,Wright;F;A;B;D;C
Karen,Howell;B;B;D;A;A
Laura,Mckay;D;C;B;C;F
John,Young;B;D;D;D;A
John,Rodriguez;F;C;B;D;F
Carlos,Rush;D;C;A;F;A
Patricia,Russell;C;C;B;B;A
Charles,Liu;A;D;A;F;B
Joshua,Jackson;D;F;A;A;D
Marco,Lee;C;A;F;B;A
William,York;B;A;C;A;F
Hannah,Carter;A;C;B;C;F
Richard,Young;F;C;A;F;F
Mark,Bender;F;A;B;F;F
John,Pham;C;A;F;A;C
Lori,Quinn;F;A;D;B;B
Jennifer,Pope;D;D;F;B;F
Tony,Lamb;D;F;C;F;F
Colleen,Gibson;C;A;F;B;B
Brittany,Stevens;A;F;B;C;C
Jessica,Harvey;C;F;A;D;D
Michael,Baxter;C;B;A;B;B
Chad,Brown;A;D;D;B;F
Emily,Schwartz;D;D;B;C;A
Priscilla,Mcdaniel;B;D;A;A;F
Kristen,Marshall;D;A;C;A;A
Anthony,Nelson;A;C;B;D;B
Eric,Lee;C;F;A;B;B
Michael,Warren;C;D;B;C;D
Jerry,King;D;F;B;F;F
Stephanie,Bradford;A;F;A;C;B
Robert,Carr;F;B;F;B;F
Kristy,Thomas;F;F;F;C;D
Michael,Jensen;A;C;F;D;B
Christopher,Hughes;F;A;B;D;A
